"week","sender_label","receiver_label","lr","n_k","n_k_sig","median_z","robust_fraction"
9,"Erythroblasts","FIB2","TGFB1->TGFBR1",4,0,NA,0
9,"Erythroblasts","FIB2","TGFB1->TGFBR2",4,0,NA,0
9,"Erythroblasts","FIB2","VEGFA->KDR",4,0,NA,0
9,"Erythroblasts","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
9,"Erythroblasts","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
9,"Erythroblasts","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
9,"Erythroblasts","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
9,"Erythroblasts","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
9,"Erythroblasts","Hofbauer cells","PGF->FLT1",4,0,NA,0
9,"Erythroblasts","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
9,"Erythroblasts","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
9,"Erythroblasts","Hofbauer cells","VEGFA->KDR",4,0,NA,0
9,"Erythroblasts","STB","CSF1->CSF1R",4,0,NA,0
9,"Erythroblasts","STB","CXCL12->CXCR4",4,0,NA,0
9,"Erythroblasts","STB","HLA-G->LILRB1",4,0,NA,0
9,"Erythroblasts","STB","HLA-G->LILRB2",4,0,NA,0
9,"Erythroblasts","STB","LGALS9->HAVCR2",4,0,NA,0
9,"Erythroblasts","STB","PGF->FLT1",4,0,NA,0
9,"Erythroblasts","STB","TGFB1->TGFBR1",4,0,NA,0
9,"Erythroblasts","STB","TGFB1->TGFBR2",4,0,NA,0
9,"Erythroblasts","STB","VEGFA->KDR",4,0,NA,0
9,"Erythroblasts","STB-progenitor","CSF1->CSF1R",4,0,NA,0
9,"Erythroblasts","STB-progenitor","CXCL12->CXCR4",4,0,NA,0
9,"Erythroblasts","STB-progenitor","HLA-G->LILRB1",4,0,NA,0
9,"Erythroblasts","STB-progenitor","HLA-G->LILRB2",4,0,NA,0
9,"Erythroblasts","STB-progenitor","LGALS9->HAVCR2",4,0,NA,0
9,"Erythroblasts","STB-progenitor","PGF->FLT1",4,0,NA,0
9,"Erythroblasts","STB-progenitor","TGFB1->TGFBR1",4,0,NA,0
9,"Erythroblasts","STB-progenitor","TGFB1->TGFBR2",4,0,NA,0
9,"Erythroblasts","STB-progenitor","VEGFA->KDR",4,0,NA,0
9,"Erythroblasts","vCTB","CSF1->CSF1R",4,0,NA,0
9,"Erythroblasts","vCTB","CXCL12->CXCR4",4,0,NA,0
9,"Erythroblasts","vCTB","HLA-G->LILRB1",4,0,NA,0
9,"Erythroblasts","vCTB","HLA-G->LILRB2",4,0,NA,0
9,"Erythroblasts","vCTB","LGALS9->HAVCR2",4,0,NA,0
9,"Erythroblasts","vCTB","PGF->FLT1",4,0,NA,0
9,"Erythroblasts","vCTB","TGFB1->TGFBR1",4,0,NA,0
9,"Erythroblasts","vCTB","TGFB1->TGFBR2",4,0,NA,0
9,"Erythroblasts","vCTB","VEGFA->KDR",4,0,NA,0
9,"Erythroblasts","vCTB1","CSF1->CSF1R",3,0,NA,0
9,"Erythroblasts","vCTB1","CXCL12->CXCR4",3,0,NA,0
9,"Erythroblasts","vCTB1","HLA-G->LILRB1",3,0,NA,0
9,"Erythroblasts","vCTB1","HLA-G->LILRB2",3,0,NA,0
9,"Erythroblasts","vCTB1","LGALS9->HAVCR2",3,0,NA,0
9,"Erythroblasts","vCTB1","PGF->FLT1",3,0,NA,0
9,"Erythroblasts","vCTB1","TGFB1->TGFBR1",3,0,NA,0
9,"Erythroblasts","vCTB1","TGFB1->TGFBR2",3,0,NA,0
9,"Erythroblasts","vCTB1","VEGFA->KDR",3,0,NA,0
9,"Erythroblasts","vCTB2","CSF1->CSF1R",1,0,NA,0
9,"Erythroblasts","vCTB2","CXCL12->CXCR4",1,0,NA,0
9,"Erythroblasts","vCTB2","HLA-G->LILRB1",1,0,NA,0
9,"Erythroblasts","vCTB2","HLA-G->LILRB2",1,0,NA,0
9,"Erythroblasts","vCTB2","LGALS9->HAVCR2",1,0,NA,0
9,"Erythroblasts","vCTB2","PGF->FLT1",1,0,NA,0
9,"Erythroblasts","vCTB2","TGFB1->TGFBR1",1,0,NA,0
9,"Erythroblasts","vCTB2","TGFB1->TGFBR2",1,0,NA,0
9,"Erythroblasts","vCTB2","VEGFA->KDR",1,0,NA,0
9,"FIB1","EVT","CSF1->CSF1R",4,0,NA,0
9,"FIB1","EVT","CXCL12->CXCR4",4,0,NA,0
9,"FIB1","EVT","HLA-G->LILRB1",4,0,NA,0
9,"FIB1","EVT","HLA-G->LILRB2",4,0,NA,0
9,"FIB1","EVT","LGALS9->HAVCR2",4,0,NA,0
9,"FIB1","EVT","PGF->FLT1",4,0,NA,0
9,"FIB1","EVT","TGFB1->TGFBR1",4,0,NA,0
9,"FIB1","EVT","TGFB1->TGFBR2",4,0,NA,0
9,"FIB1","EVT","VEGFA->KDR",4,0,NA,0
9,"FIB1","EVT-progenitor","CSF1->CSF1R",4,0,NA,0
9,"FIB1","EVT-progenitor","CXCL12->CXCR4",4,0,NA,0
9,"FIB1","EVT-progenitor","HLA-G->LILRB1",4,0,NA,0
9,"FIB1","EVT-progenitor","HLA-G->LILRB2",4,0,NA,0
9,"FIB1","EVT-progenitor","LGALS9->HAVCR2",4,0,NA,0
9,"FIB1","EVT-progenitor","PGF->FLT1",4,0,NA,0
9,"FIB1","EVT-progenitor","TGFB1->TGFBR1",4,0,NA,0
9,"FIB1","EVT-progenitor","TGFB1->TGFBR2",4,0,NA,0
9,"FIB1","EVT-progenitor","VEGFA->KDR",4,0,NA,0
9,"FIB1","EVT3","CSF1->CSF1R",3,0,NA,0
9,"FIB1","EVT3","CXCL12->CXCR4",3,0,NA,0
9,"FIB1","EVT3","HLA-G->LILRB1",3,0,NA,0
9,"FIB1","EVT3","HLA-G->LILRB2",3,0,NA,0
9,"FIB1","EVT3","LGALS9->HAVCR2",3,0,NA,0
9,"FIB1","EVT3","PGF->FLT1",3,0,NA,0
9,"FIB1","EVT3","TGFB1->TGFBR1",3,0,NA,0
9,"FIB1","EVT3","TGFB1->TGFBR2",3,0,NA,0
9,"FIB1","EVT3","VEGFA->KDR",3,0,NA,0
9,"FIB1","Endothelial","CSF1->CSF1R",4,0,NA,0
9,"FIB1","Endothelial","CXCL12->CXCR4",4,0,NA,0
9,"FIB1","Endothelial","HLA-G->LILRB1",4,0,NA,0
9,"FIB1","Endothelial","HLA-G->LILRB2",4,0,NA,0
9,"FIB1","Endothelial","LGALS9->HAVCR2",4,0,NA,0
9,"FIB1","Endothelial","PGF->FLT1",4,0,NA,0
9,"FIB1","Endothelial","TGFB1->TGFBR1",4,0,NA,0
9,"FIB1","Endothelial","TGFB1->TGFBR2",4,0,NA,0
9,"FIB1","Endothelial","VEGFA->KDR",4,0,NA,0
9,"FIB1","Erythroblasts","CSF1->CSF1R",4,0,NA,0
9,"FIB1","Erythroblasts","CXCL12->CXCR4",4,0,NA,0
9,"FIB1","Erythroblasts","HLA-G->LILRB1",4,0,NA,0
9,"FIB1","Erythroblasts","HLA-G->LILRB2",4,0,NA,0
9,"FIB1","Erythroblasts","LGALS9->HAVCR2",4,0,NA,0
9,"FIB1","Erythroblasts","PGF->FLT1",4,0,NA,0
9,"FIB1","Erythroblasts","TGFB1->TGFBR1",4,0,NA,0
9,"FIB1","Erythroblasts","TGFB1->TGFBR2",4,0,NA,0
9,"FIB1","Erythroblasts","VEGFA->KDR",4,0,NA,0
9,"FIB1","FIB1","CSF1->CSF1R",4,0,NA,0
9,"FIB1","FIB1","CXCL12->CXCR4",4,0,NA,0
9,"FIB1","FIB1","HLA-G->LILRB1",4,0,NA,0
9,"FIB1","FIB1","HLA-G->LILRB2",4,0,NA,0
9,"FIB1","FIB1","LGALS9->HAVCR2",4,0,NA,0
9,"FIB1","FIB1","PGF->FLT1",4,0,NA,0
9,"FIB1","FIB1","TGFB1->TGFBR1",4,0,NA,0
9,"FIB1","FIB1","TGFB1->TGFBR2",4,0,NA,0
9,"FIB1","FIB1","VEGFA->KDR",4,0,NA,0
9,"FIB1","FIB2","CSF1->CSF1R",4,0,NA,0
9,"FIB1","FIB2","CXCL12->CXCR4",4,0,NA,0
9,"FIB1","FIB2","HLA-G->LILRB1",4,0,NA,0
9,"FIB1","FIB2","HLA-G->LILRB2",4,0,NA,0
9,"FIB1","FIB2","LGALS9->HAVCR2",4,0,NA,0
9,"FIB1","FIB2","PGF->FLT1",4,0,NA,0
9,"FIB1","FIB2","TGFB1->TGFBR1",4,0,NA,0
9,"FIB1","FIB2","TGFB1->TGFBR2",4,0,NA,0
9,"FIB1","FIB2","VEGFA->KDR",4,0,NA,0
9,"FIB1","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
9,"FIB1","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
9,"FIB1","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
9,"FIB1","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
9,"FIB1","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
9,"FIB1","Hofbauer cells","PGF->FLT1",4,0,NA,0
9,"FIB1","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
9,"FIB1","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
9,"FIB1","Hofbauer cells","VEGFA->KDR",4,0,NA,0
9,"FIB1","STB","CSF1->CSF1R",4,0,NA,0
9,"FIB1","STB","CXCL12->CXCR4",4,0,NA,0
9,"FIB1","STB","HLA-G->LILRB1",4,0,NA,0
9,"FIB1","STB","HLA-G->LILRB2",4,0,NA,0
9,"FIB1","STB","LGALS9->HAVCR2",4,0,NA,0
9,"FIB1","STB","PGF->FLT1",4,0,NA,0
9,"FIB1","STB","TGFB1->TGFBR1",4,0,NA,0
9,"FIB1","STB","TGFB1->TGFBR2",4,0,NA,0
9,"FIB1","STB","VEGFA->KDR",4,0,NA,0
9,"FIB1","STB-progenitor","CSF1->CSF1R",4,0,NA,0
9,"FIB1","STB-progenitor","CXCL12->CXCR4",4,0,NA,0
9,"FIB1","STB-progenitor","HLA-G->LILRB1",4,0,NA,0
9,"FIB1","STB-progenitor","HLA-G->LILRB2",4,0,NA,0
9,"FIB1","STB-progenitor","LGALS9->HAVCR2",4,0,NA,0
9,"FIB1","STB-progenitor","PGF->FLT1",4,0,NA,0
9,"FIB1","STB-progenitor","TGFB1->TGFBR1",4,0,NA,0
9,"FIB1","STB-progenitor","TGFB1->TGFBR2",4,0,NA,0
9,"FIB1","STB-progenitor","VEGFA->KDR",4,0,NA,0
9,"FIB1","vCTB","CSF1->CSF1R",4,0,NA,0
9,"FIB1","vCTB","CXCL12->CXCR4",4,0,NA,0
9,"FIB1","vCTB","HLA-G->LILRB1",4,0,NA,0
9,"FIB1","vCTB","HLA-G->LILRB2",4,0,NA,0
9,"FIB1","vCTB","LGALS9->HAVCR2",4,0,NA,0
9,"FIB1","vCTB","PGF->FLT1",4,0,NA,0
9,"FIB1","vCTB","TGFB1->TGFBR1",4,0,NA,0
9,"FIB1","vCTB","TGFB1->TGFBR2",4,0,NA,0
9,"FIB1","vCTB","VEGFA->KDR",4,0,NA,0
9,"FIB1","vCTB1","CSF1->CSF1R",3,0,NA,0
9,"FIB1","vCTB1","CXCL12->CXCR4",3,0,NA,0
9,"FIB1","vCTB1","HLA-G->LILRB1",3,0,NA,0
9,"FIB1","vCTB1","HLA-G->LILRB2",3,0,NA,0
9,"FIB1","vCTB1","LGALS9->HAVCR2",3,0,NA,0
9,"FIB1","vCTB1","PGF->FLT1",3,0,NA,0
9,"FIB1","vCTB1","TGFB1->TGFBR1",3,0,NA,0
9,"FIB1","vCTB1","TGFB1->TGFBR2",3,0,NA,0
9,"FIB1","vCTB1","VEGFA->KDR",3,0,NA,0
9,"FIB1","vCTB2","CSF1->CSF1R",2,0,NA,0
9,"FIB1","vCTB2","CXCL12->CXCR4",2,0,NA,0
9,"FIB1","vCTB2","HLA-G->LILRB1",2,0,NA,0
9,"FIB1","vCTB2","HLA-G->LILRB2",2,0,NA,0
9,"FIB1","vCTB2","LGALS9->HAVCR2",2,0,NA,0
9,"FIB1","vCTB2","PGF->FLT1",2,0,NA,0
9,"FIB1","vCTB2","TGFB1->TGFBR1",2,0,NA,0
9,"FIB1","vCTB2","TGFB1->TGFBR2",2,0,NA,0
9,"FIB1","vCTB2","VEGFA->KDR",2,0,NA,0
9,"FIB2","EVT","CSF1->CSF1R",4,0,NA,0
9,"FIB2","EVT","CXCL12->CXCR4",4,0,NA,0
9,"FIB2","EVT","HLA-G->LILRB1",4,0,NA,0
9,"FIB2","EVT","HLA-G->LILRB2",4,0,NA,0
9,"FIB2","EVT","LGALS9->HAVCR2",4,0,NA,0
9,"FIB2","EVT","PGF->FLT1",4,0,NA,0
9,"FIB2","EVT","TGFB1->TGFBR1",4,0,NA,0
9,"FIB2","EVT","TGFB1->TGFBR2",4,0,NA,0
9,"FIB2","EVT","VEGFA->KDR",4,0,NA,0
9,"FIB2","EVT-progenitor","CSF1->CSF1R",4,0,NA,0
9,"FIB2","EVT-progenitor","CXCL12->CXCR4",4,0,NA,0
9,"FIB2","EVT-progenitor","HLA-G->LILRB1",4,0,NA,0
9,"FIB2","EVT-progenitor","HLA-G->LILRB2",4,0,NA,0
9,"FIB2","EVT-progenitor","LGALS9->HAVCR2",4,0,NA,0
9,"FIB2","EVT-progenitor","PGF->FLT1",4,0,NA,0
9,"FIB2","EVT-progenitor","TGFB1->TGFBR1",4,0,NA,0
9,"FIB2","EVT-progenitor","TGFB1->TGFBR2",4,0,NA,0
9,"FIB2","EVT-progenitor","VEGFA->KDR",4,0,NA,0
9,"FIB2","EVT3","CSF1->CSF1R",4,0,NA,0
9,"FIB2","EVT3","CXCL12->CXCR4",4,0,NA,0
9,"FIB2","EVT3","HLA-G->LILRB1",4,0,NA,0
9,"FIB2","EVT3","HLA-G->LILRB2",4,0,NA,0
9,"FIB2","EVT3","LGALS9->HAVCR2",4,0,NA,0
9,"FIB2","EVT3","PGF->FLT1",4,0,NA,0
9,"FIB2","EVT3","TGFB1->TGFBR1",4,0,NA,0
9,"FIB2","EVT3","TGFB1->TGFBR2",4,0,NA,0
9,"FIB2","EVT3","VEGFA->KDR",4,0,NA,0
9,"FIB2","Endothelial","CSF1->CSF1R",4,0,NA,0
9,"FIB2","Endothelial","CXCL12->CXCR4",4,0,NA,0
9,"FIB2","Endothelial","HLA-G->LILRB1",4,0,NA,0
9,"FIB2","Endothelial","HLA-G->LILRB2",4,0,NA,0
9,"FIB2","Endothelial","LGALS9->HAVCR2",4,0,NA,0
9,"FIB2","Endothelial","PGF->FLT1",4,0,NA,0
9,"FIB2","Endothelial","TGFB1->TGFBR1",4,0,NA,0
9,"FIB2","Endothelial","TGFB1->TGFBR2",4,0,NA,0
9,"FIB2","Endothelial","VEGFA->KDR",4,0,NA,0
9,"FIB2","Erythroblasts","CSF1->CSF1R",4,0,NA,0
9,"FIB2","Erythroblasts","CXCL12->CXCR4",4,0,NA,0
9,"FIB2","Erythroblasts","HLA-G->LILRB1",4,0,NA,0
9,"FIB2","Erythroblasts","HLA-G->LILRB2",4,0,NA,0
9,"FIB2","Erythroblasts","LGALS9->HAVCR2",4,0,NA,0
9,"FIB2","Erythroblasts","PGF->FLT1",4,0,NA,0
9,"FIB2","Erythroblasts","TGFB1->TGFBR1",4,0,NA,0
9,"FIB2","Erythroblasts","TGFB1->TGFBR2",4,0,NA,0
9,"FIB2","Erythroblasts","VEGFA->KDR",4,0,NA,0
9,"FIB2","FIB1","CSF1->CSF1R",4,0,NA,0
9,"FIB2","FIB1","CXCL12->CXCR4",4,0,NA,0
9,"FIB2","FIB1","HLA-G->LILRB1",4,0,NA,0
9,"FIB2","FIB1","HLA-G->LILRB2",4,0,NA,0
9,"FIB2","FIB1","LGALS9->HAVCR2",4,0,NA,0
9,"FIB2","FIB1","PGF->FLT1",4,0,NA,0
9,"FIB2","FIB1","TGFB1->TGFBR1",4,0,NA,0
9,"FIB2","FIB1","TGFB1->TGFBR2",4,0,NA,0
9,"FIB2","FIB1","VEGFA->KDR",4,0,NA,0
9,"FIB2","FIB2","CSF1->CSF1R",4,0,NA,0
9,"FIB2","FIB2","CXCL12->CXCR4",4,0,NA,0
9,"FIB2","FIB2","HLA-G->LILRB1",4,0,NA,0
9,"FIB2","FIB2","HLA-G->LILRB2",4,0,NA,0
9,"FIB2","FIB2","LGALS9->HAVCR2",4,0,NA,0
9,"FIB2","FIB2","PGF->FLT1",4,0,NA,0
9,"FIB2","FIB2","TGFB1->TGFBR1",4,0,NA,0
9,"FIB2","FIB2","TGFB1->TGFBR2",4,0,NA,0
9,"FIB2","FIB2","VEGFA->KDR",4,0,NA,0
9,"FIB2","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
9,"FIB2","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
9,"FIB2","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
9,"FIB2","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
9,"FIB2","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
9,"FIB2","Hofbauer cells","PGF->FLT1",4,0,NA,0
9,"FIB2","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
9,"FIB2","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
9,"FIB2","Hofbauer cells","VEGFA->KDR",4,0,NA,0
9,"FIB2","STB","CSF1->CSF1R",4,0,NA,0
9,"FIB2","STB","CXCL12->CXCR4",4,0,NA,0
9,"FIB2","STB","HLA-G->LILRB1",4,0,NA,0
9,"FIB2","STB","HLA-G->LILRB2",4,0,NA,0
9,"FIB2","STB","LGALS9->HAVCR2",4,0,NA,0
9,"FIB2","STB","PGF->FLT1",4,0,NA,0
9,"FIB2","STB","TGFB1->TGFBR1",4,0,NA,0
9,"FIB2","STB","TGFB1->TGFBR2",4,0,NA,0
9,"FIB2","STB","VEGFA->KDR",4,0,NA,0
9,"FIB2","STB-progenitor","CSF1->CSF1R",4,0,NA,0
9,"FIB2","STB-progenitor","CXCL12->CXCR4",4,0,NA,0
9,"FIB2","STB-progenitor","HLA-G->LILRB1",4,0,NA,0
9,"FIB2","STB-progenitor","HLA-G->LILRB2",4,0,NA,0
9,"FIB2","STB-progenitor","LGALS9->HAVCR2",4,0,NA,0
9,"FIB2","STB-progenitor","PGF->FLT1",4,0,NA,0
9,"FIB2","STB-progenitor","TGFB1->TGFBR1",4,0,NA,0
9,"FIB2","STB-progenitor","TGFB1->TGFBR2",4,0,NA,0
9,"FIB2","STB-progenitor","VEGFA->KDR",4,0,NA,0
9,"FIB2","vCTB","CSF1->CSF1R",4,0,NA,0
9,"FIB2","vCTB","CXCL12->CXCR4",4,0,NA,0
9,"FIB2","vCTB","HLA-G->LILRB1",4,0,NA,0
9,"FIB2","vCTB","HLA-G->LILRB2",4,0,NA,0
9,"FIB2","vCTB","LGALS9->HAVCR2",4,0,NA,0
9,"FIB2","vCTB","PGF->FLT1",4,0,NA,0
9,"FIB2","vCTB","TGFB1->TGFBR1",4,0,NA,0
9,"FIB2","vCTB","TGFB1->TGFBR2",4,0,NA,0
9,"FIB2","vCTB","VEGFA->KDR",4,0,NA,0
9,"FIB2","vCTB1","CSF1->CSF1R",4,0,NA,0
9,"FIB2","vCTB1","CXCL12->CXCR4",4,0,NA,0
9,"FIB2","vCTB1","HLA-G->LILRB1",4,0,NA,0
9,"FIB2","vCTB1","HLA-G->LILRB2",4,0,NA,0
9,"FIB2","vCTB1","LGALS9->HAVCR2",4,0,NA,0
9,"FIB2","vCTB1","PGF->FLT1",4,0,NA,0
9,"FIB2","vCTB1","TGFB1->TGFBR1",4,0,NA,0
9,"FIB2","vCTB1","TGFB1->TGFBR2",4,0,NA,0
9,"FIB2","vCTB1","VEGFA->KDR",4,0,NA,0
9,"FIB2","vCTB2","CSF1->CSF1R",3,0,NA,0
9,"FIB2","vCTB2","CXCL12->CXCR4",3,0,NA,0
9,"FIB2","vCTB2","HLA-G->LILRB1",3,0,NA,0
9,"FIB2","vCTB2","HLA-G->LILRB2",3,0,NA,0
9,"FIB2","vCTB2","LGALS9->HAVCR2",3,0,NA,0
9,"FIB2","vCTB2","PGF->FLT1",3,0,NA,0
9,"FIB2","vCTB2","TGFB1->TGFBR1",3,0,NA,0
9,"FIB2","vCTB2","TGFB1->TGFBR2",3,0,NA,0
9,"FIB2","vCTB2","VEGFA->KDR",3,0,NA,0
9,"FIB2","vCTBp","CSF1->CSF1R",2,0,NA,0
9,"FIB2","vCTBp","CXCL12->CXCR4",2,0,NA,0
9,"FIB2","vCTBp","HLA-G->LILRB1",2,0,NA,0
9,"FIB2","vCTBp","HLA-G->LILRB2",2,0,NA,0
9,"FIB2","vCTBp","LGALS9->HAVCR2",2,0,NA,0
9,"FIB2","vCTBp","PGF->FLT1",2,0,NA,0
9,"FIB2","vCTBp","TGFB1->TGFBR1",2,0,NA,0
9,"FIB2","vCTBp","TGFB1->TGFBR2",2,0,NA,0
9,"FIB2","vCTBp","VEGFA->KDR",2,0,NA,0
9,"Hofbauer cells","EVT","CSF1->CSF1R",4,0,NA,0
9,"Hofbauer cells","EVT","CXCL12->CXCR4",4,0,NA,0
9,"Hofbauer cells","EVT","HLA-G->LILRB1",4,0,NA,0
9,"Hofbauer cells","EVT","HLA-G->LILRB2",4,0,NA,0
9,"Hofbauer cells","EVT","LGALS9->HAVCR2",4,0,NA,0
9,"Hofbauer cells","EVT","PGF->FLT1",4,0,NA,0
9,"Hofbauer cells","EVT","TGFB1->TGFBR1",4,0,NA,0
9,"Hofbauer cells","EVT","TGFB1->TGFBR2",4,0,NA,0
9,"Hofbauer cells","EVT","VEGFA->KDR",4,0,NA,0
9,"Hofbauer cells","EVT-progenitor","CSF1->CSF1R",4,0,NA,0
9,"Hofbauer cells","EVT-progenitor","CXCL12->CXCR4",4,0,NA,0
9,"Hofbauer cells","EVT-progenitor","HLA-G->LILRB1",4,0,NA,0
9,"Hofbauer cells","EVT-progenitor","HLA-G->LILRB2",4,0,NA,0
9,"Hofbauer cells","EVT-progenitor","LGALS9->HAVCR2",4,0,NA,0
9,"Hofbauer cells","EVT-progenitor","PGF->FLT1",4,0,NA,0
9,"Hofbauer cells","EVT-progenitor","TGFB1->TGFBR1",4,0,NA,0
9,"Hofbauer cells","EVT-progenitor","TGFB1->TGFBR2",4,0,NA,0
9,"Hofbauer cells","EVT-progenitor","VEGFA->KDR",4,0,NA,0
9,"Hofbauer cells","EVT3","CSF1->CSF1R",3,0,NA,0
9,"Hofbauer cells","EVT3","CXCL12->CXCR4",3,0,NA,0
9,"Hofbauer cells","EVT3","HLA-G->LILRB1",3,0,NA,0
9,"Hofbauer cells","EVT3","HLA-G->LILRB2",3,0,NA,0
9,"Hofbauer cells","EVT3","LGALS9->HAVCR2",3,0,NA,0
9,"Hofbauer cells","EVT3","PGF->FLT1",3,0,NA,0
9,"Hofbauer cells","EVT3","TGFB1->TGFBR1",3,0,NA,0
9,"Hofbauer cells","EVT3","TGFB1->TGFBR2",3,0,NA,0
9,"Hofbauer cells","EVT3","VEGFA->KDR",3,0,NA,0
9,"Hofbauer cells","Endothelial","CSF1->CSF1R",4,0,NA,0
9,"Hofbauer cells","Endothelial","CXCL12->CXCR4",4,0,NA,0
9,"Hofbauer cells","Endothelial","HLA-G->LILRB1",4,0,NA,0
9,"Hofbauer cells","Endothelial","HLA-G->LILRB2",4,0,NA,0
9,"Hofbauer cells","Endothelial","LGALS9->HAVCR2",4,0,NA,0
9,"Hofbauer cells","Endothelial","PGF->FLT1",4,0,NA,0
9,"Hofbauer cells","Endothelial","TGFB1->TGFBR1",4,0,NA,0
9,"Hofbauer cells","Endothelial","TGFB1->TGFBR2",4,0,NA,0
9,"Hofbauer cells","Endothelial","VEGFA->KDR",4,0,NA,0
9,"Hofbauer cells","Erythroblasts","CSF1->CSF1R",4,0,NA,0
9,"Hofbauer cells","Erythroblasts","CXCL12->CXCR4",4,0,NA,0
9,"Hofbauer cells","Erythroblasts","HLA-G->LILRB1",4,0,NA,0
9,"Hofbauer cells","Erythroblasts","HLA-G->LILRB2",4,0,NA,0
9,"Hofbauer cells","Erythroblasts","LGALS9->HAVCR2",4,0,NA,0
9,"Hofbauer cells","Erythroblasts","PGF->FLT1",4,0,NA,0
9,"Hofbauer cells","Erythroblasts","TGFB1->TGFBR1",4,0,NA,0
9,"Hofbauer cells","Erythroblasts","TGFB1->TGFBR2",4,0,NA,0
9,"Hofbauer cells","Erythroblasts","VEGFA->KDR",4,0,NA,0
9,"Hofbauer cells","FIB1","CSF1->CSF1R",4,0,NA,0
9,"Hofbauer cells","FIB1","CXCL12->CXCR4",4,0,NA,0
9,"Hofbauer cells","FIB1","HLA-G->LILRB1",4,0,NA,0
9,"Hofbauer cells","FIB1","HLA-G->LILRB2",4,0,NA,0
9,"Hofbauer cells","FIB1","LGALS9->HAVCR2",4,0,NA,0
9,"Hofbauer cells","FIB1","PGF->FLT1",4,0,NA,0
9,"Hofbauer cells","FIB1","TGFB1->TGFBR1",4,0,NA,0
9,"Hofbauer cells","FIB1","TGFB1->TGFBR2",4,0,NA,0
9,"Hofbauer cells","FIB1","VEGFA->KDR",4,0,NA,0
9,"Hofbauer cells","FIB2","CSF1->CSF1R",4,0,NA,0
9,"Hofbauer cells","FIB2","CXCL12->CXCR4",4,0,NA,0
9,"Hofbauer cells","FIB2","HLA-G->LILRB1",4,0,NA,0
9,"Hofbauer cells","FIB2","HLA-G->LILRB2",4,0,NA,0
9,"Hofbauer cells","FIB2","LGALS9->HAVCR2",4,0,NA,0
9,"Hofbauer cells","FIB2","PGF->FLT1",4,0,NA,0
9,"Hofbauer cells","FIB2","TGFB1->TGFBR1",4,0,NA,0
9,"Hofbauer cells","FIB2","TGFB1->TGFBR2",4,0,NA,0
9,"Hofbauer cells","FIB2","VEGFA->KDR",4,0,NA,0
9,"Hofbauer cells","Hofbauer cells","CSF1->CSF1R",4,0,NA,0
9,"Hofbauer cells","Hofbauer cells","CXCL12->CXCR4",4,0,NA,0
9,"Hofbauer cells","Hofbauer cells","HLA-G->LILRB1",4,0,NA,0
9,"Hofbauer cells","Hofbauer cells","HLA-G->LILRB2",4,0,NA,0
9,"Hofbauer cells","Hofbauer cells","LGALS9->HAVCR2",4,0,NA,0
9,"Hofbauer cells","Hofbauer cells","PGF->FLT1",4,0,NA,0
9,"Hofbauer cells","Hofbauer cells","TGFB1->TGFBR1",4,0,NA,0
9,"Hofbauer cells","Hofbauer cells","TGFB1->TGFBR2",4,0,NA,0
9,"Hofbauer cells","Hofbauer cells","VEGFA->KDR",4,0,NA,0
9,"Hofbauer cells","STB","CSF1->CSF1R",4,0,NA,0
9,"Hofbauer cells","STB","CXCL12->CXCR4",4,0,NA,0
9,"Hofbauer cells","STB","HLA-G->LILRB1",4,0,NA,0
9,"Hofbauer cells","STB","HLA-G->LILRB2",4,0,NA,0
9,"Hofbauer cells","STB","LGALS9->HAVCR2",4,0,NA,0
9,"Hofbauer cells","STB","PGF->FLT1",4,0,NA,0
9,"Hofbauer cells","STB","TGFB1->TGFBR1",4,0,NA,0
9,"Hofbauer cells","STB","TGFB1->TGFBR2",4,0,NA,0
9,"Hofbauer cells","STB","VEGFA->KDR",4,0,NA,0
9,"Hofbauer cells","STB-progenitor","CSF1->CSF1R",4,0,NA,0
9,"Hofbauer cells","STB-progenitor","CXCL12->CXCR4",4,0,NA,0
9,"Hofbauer cells","STB-progenitor","HLA-G->LILRB1",4,0,NA,0
9,"Hofbauer cells","STB-progenitor","HLA-G->LILRB2",4,0,NA,0
9,"Hofbauer cells","STB-progenitor","LGALS9->HAVCR2",4,0,NA,0
