"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.89126377687701e-05,1.01005773436571,0.654,0.637,0.859307779847751,"N8","AFF1"
3.99546545860356e-05,0.586174038387727,0.233,0.145,0.882318637223424,"N8","LINC01524"
4.01605651193097e-05,0.408230589582251,0.626,0.518,0.886865759529716,"N8","VEZT"
4.0705437668949e-05,0.598305359094108,0.275,0.18,0.898898180043401,"N8","LINC02062"
4.20380676354832e-05,0.620268432313234,0.319,0.221,0.928326647594377,"N8","WDSUB1"
4.2294729782561e-05,0.577819494333262,0.356,0.251,0.933994517788295,"N8","WBP1L"
4.25332995760579e-05,1.12903598346179,0.102,0.047,0.939262854538087,"N8","ASMTL-AS1"
4.29729271271275e-05,0.728867928265647,0.212,0.131,0.948971149748357,"N8","SH3TC2-DT"
4.32349173602621e-05,1.34782535026348,0.102,0.048,0.954756680066667,"N8","SLC30A2"
4.39353742826402e-05,0.355946086175239,0.639,0.531,0.970224870283543,"N8","POLR2J3"
4.42976069605691e-05,0.987838159852077,0.157,0.088,0.978224054510248,"N8","CEP85"
4.49669939291399e-05,0.760540717460789,0.251,0.164,0.993006126937197,"N8","HS3ST3B1"
4.52123005370598e-05,0.621252579162023,0.285,0.19,0.998423232759891,"N8","BET1"
4.71590688829885e-05,0.946259056100678,0.212,0.132,1,"N8","GPR1-AS"
4.87828911920866e-05,0.702677948047507,0.186,0.109,1,"N8","TC2N"
4.90646279363487e-05,1.03568129130303,0.123,0.062,1,"N8","SPESP1"
4.9372545717022e-05,0.62821697001398,0.555,0.456,1,"N8","AL137009.1"
4.99920772517064e-05,0.716217568657149,0.377,0.28,1,"N8","KANSL1L"
5.00653873908672e-05,0.741790458635342,0.505,0.43,1,"N8","GRAMD2B"
5.01589597706606e-05,1.01222231847904,0.128,0.066,1,"N8","AP006621.3"
5.10135700815032e-05,0.461121338823742,0.56,0.475,1,"N8","MED12L"
5.26329171601854e-05,0.578907523828085,0.322,0.218,1,"N8","HSD17B1"
5.29418011482003e-05,0.442892889124521,0.27,0.175,1,"N8","HOPX"
5.57354848504353e-05,0.57851052785295,0.348,0.249,1,"N8","ERRFI1"
5.57644492703241e-05,0.704100023116705,0.223,0.14,1,"N8","TTLL3"
5.63525356624526e-05,0.959754898584901,0.118,0.058,1,"N8","LINC00885"
5.70239121237943e-05,0.595778820608364,0.458,0.367,1,"N8","CYP11A1"
5.91093425341017e-05,0.521381995122431,0.304,0.209,1,"N8","BBOX1-AS1"
6.00340232036007e-05,0.540567123583983,0.348,0.253,1,"N8","RAD54L2"
6.139096402459e-05,1.29160471840031,0.115,0.058,1,"N8","SPDYA"
6.16016262439217e-05,0.354643014450336,0.411,0.3,1,"N8","TIAL1"
6.30556246992753e-05,0.511324082546355,0.322,0.221,1,"N8","ZNF438"
6.52468792947338e-05,0.557656455013556,0.298,0.206,1,"N8","P2RY6"
6.56340051594335e-05,0.858309635025355,0.22,0.14,1,"N8","TSGA10"
6.67613316584136e-05,0.602127019554668,0.579,0.504,1,"N8","TGM2"
6.6825295158415e-05,0.734441327276057,0.228,0.145,1,"N8","MFSD12"
6.95491666284383e-05,0.604915061559897,0.513,0.426,1,"N8","TTBK2"
7.01164559008795e-05,0.783715595773514,0.285,0.196,1,"N8","SLC41A2"
7.08062520891741e-05,0.626868843450041,0.272,0.183,1,"N8","SH3BGRL2"
7.35528162102755e-05,0.838549998625828,0.788,0.785,1,"N8","ADAM12"
7.3772717468975e-05,1.10647264427509,0.178,0.107,1,"N8","IGSF5"
7.45074861119056e-05,1.03775741058617,0.123,0.064,1,"N8","TRAF2"
7.60712539177372e-05,0.537541872772791,0.359,0.262,1,"N8","SLC23A2"
7.78721138531776e-05,0.651820075777038,0.209,0.128,1,"N8","KIF27"
7.81798490874189e-05,0.746488763044287,0.157,0.089,1,"N8","AC124947.1"
7.92408994725197e-05,0.794175367418553,0.17,0.099,1,"N8","SYDE1"
7.95875887525863e-05,0.929984057572201,0.175,0.104,1,"N8","GDA"
7.96840908304305e-05,0.560196325735109,0.652,0.591,1,"N8","TBC1D1"
8.1744444660651e-05,0.26374273629579,0.819,0.766,1,"N8","ZNF609"
8.46352251270585e-05,0.46594028592194,0.5,0.396,1,"N8","IKZF2"
8.49091020902554e-05,1.14193614069498,0.217,0.142,1,"N8","FRMD6-AS2"
8.492275282751e-05,0.356645051153486,0.73,0.668,1,"N8","NT5C2"
8.56305069092025e-05,0.432300037240668,0.853,0.832,1,"N8","TLK1"
8.58429373347385e-05,0.669256233820887,0.277,0.188,1,"N8","SWT1"
8.6061482611998e-05,0.988889814648413,0.149,0.083,1,"N8","MAPRE3"
9.39377205977972e-05,1.31832544620472,0.107,0.054,1,"N8","AC026765.3"
9.53134828515374e-05,0.773649970087154,0.217,0.137,1,"N8","AL162718.1"
9.67981591511277e-05,0.70915325084299,0.241,0.16,1,"N8","C21orf91"
9.80382002749946e-05,0.609784855979826,0.225,0.142,1,"N8","TRNAU1AP"
9.90747438096728e-05,0.712662036620129,0.191,0.116,1,"N8","ODF2"
9.9784626079843e-05,0.668599152492355,0.223,0.142,1,"N8","FANCA"
0.000100114116360208,0.57926291120293,0.314,0.219,1,"N8","PPME1"
0.000103496590445182,0.75769941250076,0.327,0.238,1,"N8","SLC27A6"
0.000103731223732304,1.04259596752256,0.136,0.074,1,"N8","AP000547.3"
0.000105696440504912,0.5140053166345,0.652,0.591,1,"N8","SERINC5"
0.000106042053633711,0.627029330133658,0.312,0.219,1,"N8","ADCY7"
0.000106363314234004,0.6488128810393,0.759,0.721,1,"N8","BACH1"
0.000108494662424206,0.671540263526312,0.215,0.134,1,"N8","RAB40C"
0.000109210874699641,0.749187912645243,0.186,0.112,1,"N8","DEAF1"
0.000110406208253367,0.894527275809282,0.131,0.07,1,"N8","RAB3B"
0.000111842935309746,0.855594139650182,0.188,0.116,1,"N8","KCNN4"
0.000113420806732963,0.844927573081396,0.134,0.072,1,"N8","SH3D21"
0.000113545436551411,0.6653825262181,0.38,0.288,1,"N8","FAM214A"
0.000113609484717631,0.528289737989125,0.27,0.18,1,"N8","ZBTB8OS"
0.000114155515088614,0.787435382002206,0.168,0.098,1,"N8","SLC35E1"
0.000116347855521499,0.560132675182907,0.283,0.192,1,"N8","EVA1A"
0.000117233288775555,0.495730955910431,0.594,0.504,1,"N8","LINC00882"
0.000118319754085021,0.39379705886484,0.602,0.513,1,"N8","MBD2"
0.000118918823573151,0.482981095860443,0.678,0.594,1,"N8","ATP10D"
0.000119867761122305,0.546354874860064,0.233,0.149,1,"N8","DDX59"
0.000121042705794375,0.457764209588067,0.749,0.693,1,"N8","AC011287.1"
0.00012251958330741,0.353463888423233,0.369,0.264,1,"N8","AK3"
0.000123064920383407,0.528060458545373,0.408,0.314,1,"N8","DHX32"
0.000125239869709293,0.578763622379505,0.361,0.269,1,"N8","ZNF655"
0.00012617524119946,0.498411333766446,0.762,0.707,1,"N8","CLIC4"
0.000128966487971304,0.785307338451895,0.17,0.101,1,"N8","GJB7"
0.000130419147486345,0.551332922287247,0.599,0.518,1,"N8","NRK"
0.000131099719302405,0.611582247577634,0.28,0.193,1,"N8","KCTD1"
0.000132710500538316,0.811524968241908,0.149,0.084,1,"N8","MBD6"
0.000137122468548071,0.464839115560023,0.469,0.372,1,"N8","MAST2"
0.000138515018812962,0.534572841900514,0.136,0.073,1,"N8","DNAH11"
0.00013940613545335,0.52404488029276,0.372,0.276,1,"N8","MTMR1"
0.000139709315309349,0.51012808493097,0.338,0.245,1,"N8","UCHL3"
0.000140118078488277,0.454574997654159,0.414,0.308,1,"N8","GRHL1"
0.00014114972287296,0.678798584753845,0.259,0.174,1,"N8","MBD3"
0.000143105716965728,0.778130868456202,0.243,0.164,1,"N8","SLC7A5"
0.000143727294609724,0.685452960522175,0.351,0.258,1,"N8","AP3S2"
0.000144308125198407,0.666930230526164,0.194,0.12,1,"N8","PIGU"
0.000145042218271626,0.443018069155446,0.631,0.545,1,"N8","MTMR10"
0.000148112777280956,0.956939882977847,0.131,0.071,1,"N8","RECQL5"
0.000148412020306867,0.495972567841895,0.364,0.267,1,"N8","LATS1"
0.000151098101714429,0.355168194635482,0.673,0.601,1,"N8","ZDHHC20"
0.000152162027880281,0.398326039513053,0.304,0.21,1,"N8","PPM1D"
0.0001544749436463,0.413320626800006,0.359,0.262,1,"N8","ENSA"
0.000154943388896529,0.469207999755851,0.356,0.258,1,"N8","SEC22A"
0.00015888205103081,0.446514374837826,0.306,0.212,1,"N8","POR"
0.000159127098180117,0.755240582767501,0.293,0.206,1,"N8","SGO1-AS1"
0.000160659553099609,0.772884005088599,0.257,0.175,1,"N8","NRCAM"
0.00016206994268127,0.317302620893608,0.442,0.332,1,"N8","CCDC186"
0.000164739885155289,0.385729055099769,0.827,0.802,1,"N8","BAZ2B"
0.000165493511934556,0.742133155111293,0.207,0.132,1,"N8","ACTR3C"
0.000170821135881675,0.701698986863924,0.285,0.204,1,"N8","THSD4"
0.000171404964943029,0.57788168080457,0.351,0.259,1,"N8","HSPBAP1"
0.000171796577741952,0.390120681344833,0.487,0.378,1,"N8","TUG1"
0.000176122668546077,0.359733246581147,0.77,0.725,1,"N8","CLIP1"
0.000177476979863057,0.37767778890732,0.445,0.343,1,"N8","TBK1"
0.000179737083956483,0.43476995986516,0.393,0.301,1,"N8","ULK4"
0.000182583814558241,0.974087189592266,0.115,0.06,1,"N8","TNFAIP8L1"
0.000184680161247358,0.394724089814729,0.848,0.832,1,"N8","MYO9A"
0.000185963262105172,0.301597116491611,0.759,0.713,1,"N8","LINC00470"
0.000187203762032382,0.521235965966894,0.343,0.25,1,"N8","AC022784.1"
0.000187500790198006,0.504142907734779,0.28,0.192,1,"N8","PGM1"
0.000187959861466576,0.376054046427656,0.304,0.212,1,"N8","HULC"
0.000188139600899041,0.715911757770944,0.204,0.129,1,"N8","STX3"
0.000192222555922519,0.374792397863745,0.458,0.361,1,"N8","TFCP2"
0.000193251848364553,0.815633652547937,0.223,0.147,1,"N8","IDS"
0.000196073268328775,0.412538312051115,0.353,0.255,1,"N8","WDR37"
0.00019641311562845,0.546672747208181,0.675,0.625,1,"N8","LNPEP"
0.000198561067371321,0.377182945288739,0.476,0.369,1,"N8","SECISBP2"
0.000199469127377185,1.03373993952336,0.312,0.233,1,"N8","ANGPT2"
0.000200503959352283,0.592766147933188,0.264,0.179,1,"N8","ETFDH"
0.000201636259946581,0.41259443057613,0.421,0.319,1,"N8","IP6K1"
0.000202164794072563,1.40523351142788,0.136,0.079,1,"N8","BCL6"
0.000203240831781973,0.290894386734597,0.377,0.274,1,"N8","TJP2"
0.00020776146266698,0.667086832430349,0.162,0.095,1,"N8","ZC3H3"
0.000210133501749744,0.502027586159853,0.238,0.156,1,"N8","ITPK1"
0.000210897764626723,0.261718528283338,0.759,0.704,1,"N8","KDM2A"
0.00021133562146012,0.613185297893908,0.207,0.132,1,"N8","KANSL2"
0.000211385202934477,0.695748653683782,0.202,0.127,1,"N8","ANKDD1A"
0.000217543675845352,0.469126674303521,0.437,0.345,1,"N8","OGDH"
0.000219018014968208,0.973847214913617,0.196,0.125,1,"N8","PTCHD1-AS"
0.000221548427833614,0.331635991735789,0.77,0.715,1,"N8","AC104041.1"
0.000225139492328542,0.415163167013658,0.61,0.528,1,"N8","KIF2A"
0.000225335081390438,0.800608003970051,0.393,0.308,1,"N8","AHR"
0.00023255149691951,0.4124628158298,0.518,0.426,1,"N8","UBE2B"
0.000236602448785151,0.346660304272279,0.929,0.926,1,"N8","STK3"
0.000239563307291068,0.45443001892335,0.406,0.309,1,"N8","XPO6"
0.000245153299837365,0.641565678554869,0.364,0.282,1,"N8","PAM"
0.000250367467900532,0.514511011528798,0.249,0.165,1,"N8","USP13"
0.000252455111115124,0.933103601361434,0.23,0.155,1,"N8","GASK1A"
0.000253034710741481,0.738657245153073,0.173,0.105,1,"N8","FAM160B2"
0.000253197570314287,0.504796418228901,0.317,0.227,1,"N8","DAZAP1"
0.000255251495468115,0.635501750751295,0.233,0.155,1,"N8","ITFG2"
0.000255850730535882,0.495404481808441,0.343,0.25,1,"N8","ENG"
0.000261884285782069,0.464321911979425,0.332,0.241,1,"N8","KANSL3"
0.000262418094152587,0.35119315984229,0.453,0.358,1,"N8","ATAD1"
0.000262702910947383,0.627558468243712,0.173,0.104,1,"N8","DAGLB"
0.000263727244268784,0.42251410610723,0.67,0.612,1,"N8","UBR1"
0.000268502938895061,0.529509876005831,0.275,0.189,1,"N8","PRKAG2"
0.000269165574276709,0.471743215561914,0.395,0.305,1,"N8","KLHL5"
0.000272728354980089,0.413695090176078,0.401,0.302,1,"N8","WDR59"
0.000281180371897487,0.45719100250814,0.579,0.516,1,"N8","MAP3K13"
0.000282464919830662,1.06696528307347,0.149,0.088,1,"N8","AL158206.1"
0.000287524698461851,0.467901802255226,0.322,0.229,1,"N8","AKAP8L"
0.000291568222466932,0.966418628865912,0.115,0.062,1,"N8","C21orf91-OT1"
0.00029508787940909,0.743035685663648,0.139,0.079,1,"N8","C2orf72"
0.000297547111362973,0.408953662633031,0.702,0.676,1,"N8","TANK"
0.000301920954245606,0.562914917115447,0.272,0.189,1,"N8","DNASE1"
0.000314131391555181,0.320573060069769,0.851,0.853,1,"N8","IMMP2L"
0.000315245545992641,1.04879284953516,0.487,0.446,1,"N8","PAPPA2"
0.000317362887261563,0.58828475987696,0.283,0.202,1,"N8","MTM1"
0.000318715871720204,1.01222231847904,0.123,0.068,1,"N8","MTHFSD"
0.000321530274410997,0.555752100212847,0.243,0.165,1,"N8","FAM219A"
0.000324079498825324,0.343510163347496,0.812,0.798,1,"N8","APBB2"
0.000324137108499672,0.567972897983706,0.283,0.202,1,"N8","PROSER1"
0.000326406558172823,0.646937854397292,0.225,0.149,1,"N8","DCAKD"
0.000331262023276972,0.81179522863938,0.188,0.12,1,"N8","DOT1L"
0.000334611708919487,0.57497902481876,0.236,0.158,1,"N8","AC053527.2"
0.000335629950879948,0.31089976805692,0.605,0.501,1,"N8","MDM4"
0.000337932679762747,0.608223090652641,0.134,0.075,1,"N8","JCAD"
0.000339562162455978,0.635954389364768,0.175,0.108,1,"N8","GPT2"
0.000339568962613606,0.263473350609097,0.859,0.836,1,"N8","CDKAL1"
0.000340873070467942,0.586296503057457,0.267,0.187,1,"N8","ERN1"
0.000344585074145156,0.983653166282266,0.126,0.071,1,"N8","ACADL"
0.000344947435143437,0.421596630737579,0.369,0.273,1,"N8","AC108690.1"
0.000348066013148732,0.535043644158871,0.338,0.249,1,"N8","ZNF586"
0.000361019644720788,0.429417925925289,0.565,0.482,1,"N8","ARL8B"
0.000361788576485917,0.593909687167332,0.23,0.154,1,"N8","TIMM23"
0.000364982929736774,0.486652746269985,0.39,0.3,1,"N8","CD99L2"
0.000365116264606619,0.444158342331249,0.372,0.278,1,"N8","TEAD3"
0.000368768316271374,0.704438405911944,0.194,0.123,1,"N8","AL807742.1"
0.00037249933444904,0.354010835727242,0.552,0.452,1,"N8","ZNF721"
0.000375604396499386,0.436087524746913,0.733,0.712,1,"N8","SPECC1L"
0.000379285151166893,0.49963587312536,0.497,0.424,1,"N8","BCKDHB"
0.000384860318698023,0.475023100773396,0.649,0.59,1,"N8","ANXA4"
0.000385752203030287,1.26878722898327,0.11,0.06,1,"N8","LGALS13"
0.00039452891492493,0.408951259344943,0.385,0.294,1,"N8","MROH1"
0.000397773671485299,0.301101267601955,0.584,0.48,1,"N8","NCOA6"
0.000400617669587463,0.409293271228432,0.411,0.319,1,"N8","FBXO9"
0.000401219729820774,0.692805442747724,0.162,0.097,1,"N8","FAM160A1"
0.000402877064084222,0.51091774680479,0.264,0.183,1,"N8","GCM1"
0.00040632088114873,0.75442456101139,0.139,0.08,1,"N8","KCNK5"
0.000410628558620927,0.481986114337278,0.571,0.492,1,"N8","GRHL2"
0.000412912129011207,0.510315557485439,0.241,0.163,1,"N8","NT5DC3"
0.000413167483415684,0.472435956310234,0.322,0.235,1,"N8","Z83843.1"
0.000422979719856515,0.628893678927531,0.168,0.102,1,"N8","DACT2"
0.000426860327982204,0.822251374834966,0.168,0.104,1,"N8","AL078602.1"
0.000430282892807395,0.721707176223136,0.17,0.105,1,"N8","ADCY5"
0.000433834386587266,0.365530828006174,0.335,0.242,1,"N8","PCMTD2"
0.000442517114758631,0.581124968304094,0.301,0.215,1,"N8","MTHFS"
0.00044948409917586,0.269067777781585,0.675,0.597,1,"N8","CHD1"
0.000455791474341835,0.592731071325187,0.236,0.16,1,"N8","SPATA9"
0.000457338973240614,0.391280520652314,0.332,0.247,1,"N8","PSG9"
0.000461166678598202,0.734927219520073,0.225,0.152,1,"N8","ZFY"
0.000461455816941642,0.563700973977564,0.204,0.132,1,"N8","AC106729.1"
0.000469412450167862,0.389696404801397,0.301,0.212,1,"N8","YY1AP1"
0.000472438514835081,0.531677712688541,0.267,0.188,1,"N8","ELL"
0.000473139754545789,0.459810389901679,0.259,0.178,1,"N8","SPRY4-AS1"
0.000476807055348185,0.813833258001837,0.545,0.499,1,"N8","ACSL4"
0.000484485298892847,0.547336269749631,0.207,0.134,1,"N8","ACAD9"
0.000489788177884904,0.737115080344668,0.16,0.098,1,"N8","C22orf34"
0.000489861984512169,0.42725981775788,0.401,0.311,1,"N8","CAP2"
0.000497279331748997,0.453571094873728,0.301,0.217,1,"N8","POLR3B"
0.000500067291456709,0.306427274118902,0.584,0.495,1,"N8","TRAPPC8"
0.00050025648459647,0.396019137505976,0.448,0.354,1,"N8","IWS1"
0.000512181205057603,0.930121238264143,0.12,0.067,1,"N8","MOCOS"
0.000514715631159362,0.311246581368045,0.542,0.435,1,"N8","TRIM24"
0.000530141070360236,0.494446713610935,0.34,0.258,1,"N8","TESK2"
0.000530953193890999,0.803408303643129,0.131,0.075,1,"N8","TMEM9B-AS1"
0.000531253270782636,0.607927199740591,0.408,0.332,1,"N8","SCIN"
0.000535984831637208,0.789829897142589,0.123,0.069,1,"N8","ITGB3"
0.000538871971749317,0.511616748140398,0.471,0.384,1,"N8","BACE2"
0.00054197644668819,0.398169068354209,0.696,0.658,1,"N8","FBLN1"
0.000549015748564135,0.326857920800043,0.545,0.452,1,"N8","MGA"
0.000549046876508653,0.303309328202481,0.738,0.702,1,"N8","CREB3L2"
0.000551016320515724,0.639248878766737,0.241,0.167,1,"N8","BPGM"
0.000571285562572115,0.398160504488167,0.529,0.433,1,"N8","HMGN3"
0.000575387604706753,0.480267067421042,0.322,0.238,1,"N8","PDXK"
0.000577319688664642,0.655657221919657,0.168,0.104,1,"N8","NECTIN4"
0.000583713168801333,0.632374247662493,0.162,0.1,1,"N8","EHD1"
0.000586609551922713,0.476956655460988,0.728,0.677,1,"N8","KATNBL1"
0.00058815059299907,0.455119622218872,0.55,0.471,1,"N8","AF117829.1"
0.000594118152496463,0.571649727093055,0.144,0.084,1,"N8","FXN"
0.000596646964355396,0.410852061236268,0.312,0.222,1,"N8","ST8SIA6-AS1"
0.000600033492757515,0.394414809886269,0.662,0.626,1,"N8","UTY"
0.000606897970097633,0.403156953358678,0.631,0.556,1,"N8","TUT7"
0.000614614902617338,0.741895420078887,0.207,0.138,1,"N8","ABHD5"
0.000630976885103039,0.833885077220524,0.113,0.062,1,"N8","LINC01118"
0.000640433791522721,0.833113994871388,0.149,0.091,1,"N8","GATA2-AS1"
0.000649356403952248,0.565042960665758,0.293,0.216,1,"N8","TIMMDC1"
0.000652013309159965,0.479727237652016,0.364,0.282,1,"N8","AP4E1"
0.000666668468857764,0.652046754234711,0.291,0.208,1,"N8","PGF"
0.000667662160155855,0.916463335673606,0.113,0.062,1,"N8","ZNF169"
0.000669805351095618,0.336010755391927,0.359,0.269,1,"N8","GPR107"
0.000675822063184303,0.3557945577549,0.709,0.666,1,"N8","ANKRD10"
0.000682258574269512,0.499574022573771,0.448,0.365,1,"N8","INSR"
0.000682598885277854,0.31791242156952,0.401,0.304,1,"N8","TAB3"
0.000683984031293807,0.800303228372097,0.157,0.097,1,"N8","LRIF1"
0.000694763489445646,0.710038158890089,0.162,0.101,1,"N8","NIPAL1"
0.000703569996397578,0.669077737681979,0.17,0.108,1,"N8","AC008840.1"
0.000704581340594464,0.497392461182648,0.521,0.432,1,"N8","SQSTM1"
0.00070699761682045,0.39008226888834,0.301,0.218,1,"N8","FBXO28"
0.000711766576141441,0.479456028883309,0.317,0.235,1,"N8","BCR"
0.000711970381407213,0.526795491308795,0.223,0.151,1,"N8","FBXO25"
0.000723847916960403,0.419323557834117,0.45,0.367,1,"N8","PAWR"
0.00072942913137077,0.414320762050382,0.338,0.249,1,"N8","LINC02484"
0.000729913071813778,0.772551905710753,0.123,0.071,1,"N8","PLCXD2"
0.000742139626454467,0.526464180010775,0.385,0.308,1,"N8","ITPRID2"
0.000748667449472498,0.662637880688809,0.136,0.08,1,"N8","RAB11FIP5"
0.000751287073969498,0.780161150427028,0.662,0.66,1,"N8","RHOBTB3"
0.000752016220958387,0.894865367840878,0.123,0.071,1,"N8","CSRNP2"
0.000762598676295392,0.610123874907691,0.16,0.099,1,"N8","CC2D2B"
0.000779262462980391,0.728013889540833,0.131,0.077,1,"N8","TRPV1"
0.00077939670712736,0.317076900007458,0.736,0.684,1,"N8","COMMD1"
0.000785222585320077,0.523372536809957,0.45,0.385,1,"N8","PSG3"
0.00078603539142077,0.287395090467962,0.738,0.688,1,"N8","CAMSAP2"
0.000796648081888722,0.430614924016261,0.754,0.751,1,"N8","CDYL"
0.00080445504075938,0.771705349206671,0.183,0.12,1,"N8","KRBOX1"
0.000812959982664516,0.399603474855015,0.5,0.426,1,"N8","AL365295.1"
0.000814596711174872,0.374232454118742,0.416,0.33,1,"N8","TVP23C"
0.000825703607083833,0.750957005498299,0.147,0.089,1,"N8","PSMD3"
0.000831258243394252,0.65376834756656,0.254,0.182,1,"N8","EFCAB13"
0.000842730573896463,0.579262911202931,0.249,0.175,1,"N8","SYCP2L"
0.000855219870398764,0.647649886183181,0.202,0.134,1,"N8","GPR157"
0.000879214373389172,0.726820099616788,0.136,0.08,1,"N8","CCDC130"
0.000886188196047464,0.452965531950355,0.259,0.182,1,"N8","SEMA4B"
0.000895160241916842,0.516989978413893,0.306,0.226,1,"N8","GNE"
0.000905247835729177,0.454665975098532,0.33,0.25,1,"N8","AC093817.2"
0.000906899218261955,0.451683291697098,0.225,0.154,1,"N8","MIR3936HG"
0.000928264855933233,0.578569141032846,0.168,0.106,1,"N8","GABPB2"
0.000931519601592587,0.484066173376353,0.34,0.261,1,"N8","TRAF3"
0.000941640330717647,0.405436326359607,0.563,0.485,1,"N8","MAPK8"
0.000959775776907273,1.11821301416725,0.136,0.083,1,"N8","KIAA1211"
